"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_132053.2",4.90270809880129,4.46629462807766,2.08852751464173,2.13848972386836,0.0324770172762391,0.136040093345925
"NM_167056.2",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_132057.3",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_132059.3",6.34478130749565,-0.5889745595226,1.39077731443926,-0.423485883331412,0.671940795962079,0.878001147282258
"NR_123808.1",0.601020206056488,1.43812008381955,4.4425860031055,0.323712378964472,0.746155798031806,NA
"NM_143714.4",57.5435273712758,-1.14964460733731,0.508158389778777,-2.26237454789993,0.0236742720883257,0.107340623068262
"NM_078498.4",0.299861227952087,0.435174742559101,4.85676122988363,0.0896018399837061,0.928603622194827,NA
"NM_132060.4",8.16305833900391,0.8112006168981,1.27692995137512,0.635274171480215,0.525249615896716,0.79450636343973
"NM_132062.3",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_078499.5",1.03514093302383,-4.84706265367935,4.03538521457043,-1.20114001413749,0.229696893549746,NA
"NM_078500.4",4.23582361476661,1.52575655525075,1.89535027326047,0.804999781188766,0.420819806055003,0.714757269830662
"NM_001297997.1",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_078501.3",11.9598470168597,-1.63650953948183,1.01386009064018,-1.61413744814483,0.106497616211318,0.315456354801339
"NM_001297996.1",0.802004069625647,-2.73298971774177,4.17457916768679,-0.654674305591422,0.512677471759347,NA
"NM_132070.3",1.23591358509343,-2.41070170452088,3.40000196339634,-0.709029503651455,0.478306168225999,NA
"NM_132071.3",13.7568072311759,-1.11596497328524,0.995224666179863,-1.12131964892795,0.262151824682325,0.557063211367128
"NM_001298002.1",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_001297999.1",0.401545304139202,0.856114338591623,4.83863554162115,0.176933007503348,0.859561011389544,NA
"NM_001298000.1",1.63616113908032,-0.84570132032441,2.71557257265062,-0.311426521552668,0.75547639437004,NA
"NM_001258618.2",1.40021756387795,2.65837822140422,3.14768267953365,0.844550894119376,0.398361636217402,NA
"NM_001298003.1",0.400247553986887,0.851665239243918,4.83880108970803,0.176007490999244,0.860288057355789,NA
"NM_132074.3",570.974766356803,-0.0872845142852637,0.251704098021882,-0.346774307495285,0.728760880454154,0.901464034055577
"NM_078503.5",45.9932352719543,0.469233506699003,0.601329477222695,0.780326799986938,0.435198541929406,0.728174225386854
"NM_144269.4",9.03092668660775,1.35088796442758,1.29579494799253,1.0425167705125,0.297172154312653,0.593146920085818
"NM_132075.4",38.8684013684442,-0.699828628522815,0.615056014008367,-1.13782909618586,0.255191852847861,0.548540382257902
"NM_143705.3",1.31957453613756,-3.6012468192345,3.19327195241926,-1.1277607647874,0.259420967457901,NA
"NM_206632.3",7.77585412105031,0.29227310503094,1.27388542140021,0.229434374647042,0.818531321519828,0.939731392163218
"NM_001298008.1",2.4029942855732,1.42418260231004,2.45698504067764,0.579646427931548,0.562153077062316,NA
"NR_123811.1",0.599722455904174,1.43512162414959,4.44635828577472,0.322763378907406,0.746874449222831,NA
"NM_132078.2",2.02012098165313,1.36302856705733,2.61026467847151,0.522180213485274,0.601544861199764,NA
"NM_001298009.1",1.23461583494111,-2.41834778932495,3.40098889022716,-0.711071946243088,0.477039653287342,NA
"NM_132079.4",51.3625749633053,0.132000605192924,0.606630101087718,0.217596530334119,0.827743488112439,0.943179278136701
"NM_132080.4",1097.62066888092,-0.48644221261436,0.268535833142081,-1.81146108853557,0.0700695071371202,0.238625845215549
"NM_001031870.2",0.400247553986887,0.851665239243918,4.83880108970803,0.176007490999244,0.860288057355789,NA
"NM_001298010.1",1.23461583494111,-2.41834778932495,3.40098889022716,-0.711071946243088,0.477039653287342,NA
"NM_132083.4",68.1856261979592,1.68124428798723,0.532026189616626,3.160078057809,0.00157726876162587,0.0114442205840176
"NM_132084.3",39.679377366317,0.415520979806541,0.615961978665556,0.674588682741005,0.499937125207806,0.778753256539814
"NM_132085.2",2.40580099737738,-0.419490251435878,2.32663530232079,-0.180299100171583,0.8569177620546,NA
"NM_001298013.1",9.04700318652226,1.45378864609426,1.27567281729392,1.1396250091604,0.254442561545573,0.548460555494677
"NM_132089.4",166.052773199991,-0.485735417560475,0.358127710622747,-1.35631899781179,0.174997693442954,0.439254528220074
"NM_132091.3",91.2880390053193,-4.24651387160057,0.535435901417079,-7.93094721583253,2.17480647970656e-15,9.08866800937835e-14
"NM_078505.4",0.398949803834573,0.847204231403135,4.83896758856895,0.175079542463661,0.861017132731974,NA
"NM_132092.3",0.800495107973774,1.85166122581501,3.93101322449552,0.471039174907035,0.63761275978909,NA
"NR_123812.1",0.600371330980331,1.43662165229646,4.43504383293001,0.323925017748326,0.745994802880787,NA
"NM_078506.3",0.700757657015131,1.65965750596922,4.15654490590504,0.399287760276909,0.68968118471482,NA
"NM_001272346.1",2.30541467134258,-0.573663213726988,2.36439881747549,-0.24262540206288,0.808295601102223,NA
"NM_132095.4",88.4514539028255,0.518438456929172,0.452769442933264,1.14503852903692,0.252193197365234,0.546013464657018
"NM_132096.5",45.3378381633042,0.00541080053135012,0.558547859209573,0.00968726393295501,0.992270802560281,0.99680456914081
"NM_078507.2",1.40281306418258,2.66095100662218,3.16315155975505,0.841234116150995,0.400216791582421,NA
"NM_001298016.1",2.87142584909759,-1.42176302563082,2.1337693796477,-0.6663152256246,0.505209635674691,0.780378871568945
"NM_078508.6",1.1185906725684,0.0480079069568155,3.22433884817943,0.0148892251147619,0.988120556083957,NA
"NM_078509.3",85.2929095691721,-0.704510451117231,0.481321966670836,-1.46369893730412,0.143276226000943,0.383326121275971
"NM_206636.2",100.696823379123,0.238632654650102,0.417214722097916,0.571966045325929,0.567344978302605,0.822634959125697
"NR_073634.1",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_132101.4",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_001258621.2",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NR_123813.1",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_132104.4",95.5881823641419,0.650464211807875,0.423452356229375,1.53609775040556,0.124514407952009,0.350500462358248
"NM_167080.2",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_132107.4",131.444468552181,1.58371052101546,0.399222347395872,3.96698865017455,7.2786457273736e-05,0.000769395668946491
"NM_001258622.2",2.53984928489308,-1.12658247212518,2.16723459087281,-0.519824885072306,0.60318563313286,NA
"NM_132108.3",37.1370144227834,-1.44297764757664,0.600957754568991,-2.40112992403525,0.0163445321820311,0.0804688337838629
"NM_132109.2",122.231579306583,0.248903796765573,0.415480462057666,0.599074612396639,0.54912313048966,0.810460134969772
"NM_078510.3",77.2330538513214,0.120391170767236,0.469841913732988,0.256237613649034,0.797767366381292,0.929078428702112
"NM_001031877.2",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_132110.2",5.12083976036023,0.777869321448789,1.61832799026372,0.480662341706164,0.63075649988191,0.858249968116282
"NM_132111.3",19.8614911848444,-0.784121055984872,0.884912225117684,-0.88610037665667,0.375563440097016,0.674213288565772
"NM_167081.3",10.298117944377,0.247109487373874,1.109529170757,0.222715629193668,0.823756836521805,0.940862946120562
"NM_167082.4",8.03024324439477,-1.33197982013314,1.22326654608121,-1.08887128843685,0.276210649109143,0.572052097329002
"NM_001298024.1",0.818729444616315,-0.943924370212095,4.03660303771452,-0.233841267370828,0.815108210868534,NA
"NM_132113.4",22.7426034164315,-0.253710578961566,0.784575251958662,-0.323373160609116,0.746412653281959,0.90710338454532
"NM_132114.2",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_001298026.1",2.30520345984302,1.33553485066074,2.506211424272,0.532889938066055,0.594109770802208,NA
"NM_132115.3",14.9698470165081,1.00442208255574,0.984287800102921,1.02045568628476,0.307512395413994,0.605036249517096
"NM_132116.4",5.29711577710276,4.57797860800308,2.06605383469951,2.21580799644018,0.0267046545835261,0.11781079612094
"NM_001298030.1",47.2338040899185,4.1960037507902,0.889754773406229,4.71591035665561,2.4063237217469e-06,3.56387120437844e-05
"NM_001298028.1",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NR_047772.1",2.09773084551229,3.24162278583036,2.74552288092288,1.18069414331041,0.237724248960329,NA
"NM_132118.3",2.32019342110478,-0.136537318108265,2.20784225148299,-0.0618419717335123,0.950688678823963,NA
"NR_002463.2",0.39959867891073,0.849436228932151,4.83888421975327,0.175543821748118,0.860652340551444,NA
"NR_002464.2",1.40302427568214,0.116824909768271,2.96545292596424,0.0393953007128865,0.968575226490736,NA
"NR_003729.1",1.50405947679309,0.313338375868872,2.91543218480424,0.107475789525151,0.91441153121729,NA
"NR_003730.1",2.10507968284958,1.1382650745771,2.58674564871495,0.440037494657646,0.659909951298324,NA
"NR_123814.1",1.70504334036225,-2.17148884235157,2.75085324335353,-0.78938738284138,0.429885627945573,NA
"NR_123815.1",2.40148532392132,3.43663439917421,2.58830294712311,1.32775585755679,0.184258773997144,NA
"NM_132120.2",1.90430703077998,0.910877242859058,2.66634328936387,0.341620393177644,0.732636588049391,NA
"NR_047774.1",7.92171255169273,2.47894267514473,1.5175060280585,1.63356364278585,0.102350507137965,0.308500254226651
"NM_143710.3",139.620992905561,1.69832752015059,0.396049513253246,4.28816969423877,1.8015144381847e-05,0.000226915054585368
"NM_176694.3",1.13487838398247,-3.4141275820444,3.61476731482919,-0.944494426525967,0.344917048631257,NA
"NM_001272364.1",2.25497801820274,-5.95165113912108,2.76975501945166,-2.14880056081616,0.0316502129363277,NA
"NM_001272362.1",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_167093.2",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_132126.3",50.4500114787411,1.61217153006865,0.623621754693196,2.58517525717459,0.00973295104473862,0.0535958519736322
"NM_132127.4",37.6936139648738,-0.0595246472995013,0.647763005675974,-0.0918926316846148,0.926783345756338,0.97627354807553
"NM_132128.3",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_001298038.1",11.848720823853,0.730999757067868,1.10011253967242,0.66447725183238,0.506384903733387,0.781093280694331
"NM_132130.2",0.299861227952087,0.435174742559101,4.85676122988363,0.0896018399837061,0.928603622194827,NA
"NM_001169211.2",69.8618264930394,1.01128540674115,0.486873119723331,2.07710256691892,0.0377920937256395,0.152383827430757
"NM_132132.3",96.1544047533964,0.5732648157081,0.420758888799285,1.36245443879752,0.17305451343924,0.435544762815565
"NM_132133.3",47.2204410519043,-1.17390908911259,0.540808050127554,-2.17065757219353,0.0299570666217073,0.128479352551809
"NM_132134.4",1.60185030252326,0.483917331216507,2.83267719311581,0.170833913723936,0.864354361744478,NA
"NM_001298040.1",1.52034718820716,-2.01222770833392,2.67034316266694,-0.753546486633672,0.451121587631599,NA
"NR_123816.1",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_001298042.1",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_001298041.1",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_001272366.1",3.8084028500604,2.31243459164661,2.16555070987077,1.06782749584497,0.285598332699931,0.579909834872063
"NM_167100.3",59.1946235161729,0.951724699357048,0.539208678391992,1.76503965439734,0.0775571014259341,0.256195057467654
"NM_132143.3",3.24146702848392,-1.59672328807114,1.89323371781454,-0.843384138496288,0.399013639926693,0.69576051040407
"NM_132144.3",55.0316773075869,-1.15066387047593,0.510170157663833,-2.25545115328784,0.0241050250225279,0.108744928783638
"NM_001258628.3",24.080427529789,-0.00510125127583099,0.758697506743535,-0.00672369584780432,0.994635307312781,0.997365035362773
"NM_080085.5",21.4546972175495,-0.930332540091182,0.839908789629373,-1.10765901200023,0.268009107283274,0.563472566279979
"NM_132145.4",63.7622392681558,-0.821275861191412,0.490709371457617,-1.67365024790921,0.0941993570006213,0.292865474965599
"NM_176699.3",1.10251417265389,-0.70412952306857,3.26403148664396,-0.215723875811182,0.829202989178244,NA
"NM_001272372.1",8.02117423390605,0.216748591375523,1.40814165393613,0.153925275038667,0.877668654995843,0.962667694625145
"NM_001272373.1",0.601020206056488,1.43812008381955,4.4425860031055,0.323712378964472,0.746155798031806,NA
"NM_001298045.1",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_132149.4",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_132150.3",1.634863388928,-0.848474250286796,2.71610054605742,-0.31238690759015,0.754746499113704,NA
"NM_132152.1",7.78362538138671,-1.32635681850717,1.24053093890883,-1.06918479572451,0.284986408395682,0.579540448004951
"NM_167115.3",1.00061888496722,2.17359141648258,3.58915834344219,0.605599198612675,0.544780934626994,NA
"NM_167116.2",1.41780302544433,0.628305473510209,2.93993167126218,0.213714311680061,0.830769850077491,NA
"NM_001169218.3",0.300510103028244,0.438098274410394,4.85661650048979,0.0902064790098644,0.928123135814948,NA
"NM_132154.3",34.1239298987445,0.202208193872568,0.646705502388026,0.312674305577877,0.754528118619813,0.910602437313502
"NM_001272379.1",2.10464201927298,-0.941437310484491,2.45895037809263,-0.382861451321661,0.701822494921658,NA
"NM_132156.3",76.0038229440707,1.33749382787687,0.483876806487165,2.76412055702104,0.00570764471299104,0.0345341331624407
"NM_078513.3",6.94726115853574,-2.00903846322901,1.35114409668164,-1.48691650887803,0.137036863459084,0.372925659216519
"NM_001298047.1",0.299861227952087,0.435174742559101,4.85676122988363,0.0896018399837061,0.928603622194827,NA
"NM_001298048.1",7.11026738716794,-0.818086807064243,1.30675119617963,-0.626046342605977,0.531284545118563,0.798126979855001
"NM_001298049.1",0.801143983049932,1.85278582017742,3.93520637743268,0.470823037592802,0.637767111604445,NA
"NM_078514.4",31.9738005342865,-0.514854448231317,0.677487521462925,-0.759946762000239,0.447286408257115,0.737858331369066
"NM_132162.4",62.4842743226679,0.277821058321882,0.495568388819215,0.560610936028109,0.575062794680844,0.827151421057746
"NM_132163.4",172.900711629463,0.376672057825684,0.340481126808974,1.10629350106978,0.268599503812275,0.56365119698403
"NM_206637.4",6.57251595878502,-0.179165303646514,1.38598678269901,-0.129269128597039,0.897144698253738,0.966766846662123
"NM_001201627.1",0.401545304139202,0.856114338591623,4.83863554162115,0.176933007503348,0.859561011389544,NA
"NM_001272381.2",13.5162241928549,1.60901697017398,1.18645087862407,1.35615978643799,0.175048333794415,0.439254528220074
"NM_001258636.2",0.49998500494553,1.1726871738113,4.80001912370114,0.244308854525371,0.806991626303868,NA
"NM_001272383.1",1.10035633592586,2.31068658370567,3.45617320697004,0.668567934918807,0.503771132629171,NA
"NM_001272382.1",0.200123776993444,-0.148311874169828,4.89226781141807,-0.0303155673169982,0.975815381355459,NA
"NM_206639.3",2.00188664501059,3.17404876108307,2.75820595933451,1.15076568170743,0.249828646840675,NA
"NM_078516.3",10.1389241464581,1.67527735220363,1.237747881673,1.35348836140947,0.175899665714373,0.440853137083303
"NR_123833.1",0.601020206056488,1.43812008381955,4.4425860031055,0.323712378964472,0.746155798031806,NA
"NM_132173.3",62.0111526836056,0.0861439412473317,0.57054392127814,0.150985643759644,0.879987040686066,0.96316226220132
"NM_132174.3",42.7247416870049,0.142331447696495,0.620536331346539,0.229368435829762,0.818582566796229,0.939731392163218
"NM_132175.3",72.2372602429053,0.363852182851824,0.472143326956011,0.770639257357805,0.44092078526362,0.732512774531949
"NM_001258639.2",15.3570512344617,1.30379742624827,1.0114677563069,1.28901531276561,0.197392763110075,0.473373837155877
"NM_001272384.1",11.9143586497541,0.576521896885874,1.25134337786381,0.460722378113403,0.644997797702222,0.864120574667282
"NM_001298057.1",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_001382032.1",0.898934808780103,2.01908255176591,3.77991409372058,0.534160962843079,0.593230174846161,NA
"NM_001298058.1",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_132187.3",2.638726649276,0.551648126544751,2.26897171446951,0.243126929713061,0.807907070101582,NA
"NM_001298063.1",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_167136.2",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_078519.3",84.7683894912964,0.774800018381228,0.447562730483371,1.73115401620782,0.0834242983616168,0.269628532654362
"NM_001258644.2",0.800495107973774,1.85166122581501,3.93101322449552,0.471039174907035,0.63761275978909,NA
"NM_132192.3",157.000356249976,0.504086022185649,0.375999214292144,1.34065711582574,0.180031803974553,0.446756259661193
"NM_001298064.1",26.4967561607183,1.01837176158539,0.746867866073655,1.3635233323654,0.172717636168977,0.434899942357289
"NM_132195.3",151.439688577904,0.160443009258727,0.379308149559324,0.422988563375524,0.672303605264545,0.878001147282258
"NM_132196.3",111.982778677866,0.11988729481645,0.403576049188212,0.297062462100024,0.766418822325933,0.917965756756077
"NM_132197.3",1.60249917759942,0.485474279697374,2.82207445716868,0.172027452523148,0.863415946723517,NA
"NM_167137.2",4.55327030428508,0.865861770990865,1.77696148740545,0.487270983151758,0.626066308015843,0.857718797080917
"NM_080427.4",0.200123776993444,-0.148311874169828,4.89226781141807,-0.0303155673169982,0.975815381355459,NA
"NM_206643.2",54.9364458622297,0.813942481964804,0.535884487703319,1.51887673676314,0.128793525650511,0.357899946794798
"NM_132199.4",46.2998457788358,0.543590175485016,0.567490738619327,0.957883782927525,0.338121364851502,0.638463144628529
"NR_123834.1",1.00256551019569,2.17629136693137,3.62611805711064,0.600171128643695,0.548392192806918,NA
"NM_167143.3",0.200123776993444,-0.148311874169828,4.89226781141807,-0.0303155673169982,0.975815381355459,NA
"NM_132205.3",9.21130716530678,2.61735923182798,1.4906490551498,1.75585207181106,0.0791136704652882,0.259440302832979
"NM_001272392.2",21.5414383314717,-0.0614395006160947,0.798715522098605,-0.0769228829491932,0.938684893518324,0.978999857024044
"NM_001272393.2",0.301158978104401,0.441016646941916,4.85647231443519,0.0908100815546822,0.927643499230769,NA
"NM_206646.4",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_167144.4",0.49998500494553,1.1726871738113,4.80001912370114,0.244308854525371,0.806991626303868,NA
"NM_001298068.1",8.37255865365074,1.50928202534652,1.39862023626408,1.07912211350383,0.280533294508927,0.57547754592756
"NM_001298070.1",5.55324031417614,1.2719411701606,1.65644994990457,0.767871779182874,0.442563364957796,0.73365900999
"NM_132206.3",197.827336163503,0.155636134209265,0.324485571954924,0.479639613162479,0.631483673679869,0.858249968116282
"NM_132207.3",0.199474901917286,-0.152569464641248,4.89258212141315,-0.0311838331693002,0.975122932906634,NA
"NM_132208.2",0.898934808780103,2.01908255176591,3.77991409372058,0.534160962843079,0.593230174846161,NA
"NM_132209.2",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_167145.2",107.624892776855,0.44403500735263,0.42612575105725,1.0420281014488,0.297398650527169,0.593146920085818
"NM_132211.2",0.400896429063044,0.853891136467824,4.83871820241425,0.176470523958552,0.859924303731257,NA
"NM_001298072.1",5.60281688074026,4.65887135160889,2.01975236619546,2.30665473133454,0.0210740757723244,0.0979399504212078
"NM_132212.3",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_132213.2",31.7768542762432,1.18829649303817,0.695857266492708,1.70767275166569,0.0876970808345935,0.279060959994281
"NM_132216.4",128.385060559983,0.18525968138169,0.394423928941955,0.469696861137837,0.638571610748263,0.860769300377351
"NM_132217.4",22.3992319496777,-0.355783754390684,0.778077368003507,-0.457260124791447,0.647484087093911,0.864648678108317
"NM_132218.3",0.401545304139202,0.856114338591623,4.83863554162115,0.176933007503348,0.859561011389544,NA
"NM_001298077.1",188.667468797229,0.109893108712018,0.331200493887461,0.331802369682936,0.740038494813045,0.905451528470252
"NM_001298078.1",0.601020206056488,1.43812008381955,4.4425860031055,0.323712378964472,0.746155798031806,NA
"NM_132220.4",121.783924905259,0.188932652694142,0.429969351495672,0.439409581257196,0.660364785289935,0.871833090872118
"NM_132221.4",16.9318749805195,-0.0672965391067538,0.886488267418519,-0.0759136263616025,0.939487815874643,0.9796477399188
"NM_132224.3",4.27531021135544,-2.12868669674585,1.64799182862193,-1.2916852254819,0.196466176060414,0.471991602113054
"NM_132225.2",7.50496607479221,5.08055730566283,1.89147396944095,2.68603078220762,0.00723064270042259,0.0420500483257586
"NM_078525.4",57.4796861767574,0.325764057146799,0.523005224212539,0.622869604481074,0.533370213632288,0.799219626458026
"NM_078526.1",0.49998500494553,1.1726871738113,4.80001912370114,0.244308854525371,0.806991626303868,NA
"NM_001298080.1",5.02515745468981,-1.41679623815394,1.70322687263084,-0.831830603967356,0.405504566847331,0.70201513162298
"NM_001201630.2",5.14426509761203,0.160760133891411,1.55397070321759,0.103451199921946,0.91760487842899,0.972620208982615
"NM_001201629.2",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_206652.2",1.61662905228546,0.915006140182769,2.8262492653399,0.323752809564278,0.746125185968095,NA
"NM_132237.3",50.1296160400209,0.496627486560148,0.559416001271206,0.887760602899491,0.374669539179133,0.673281161904902
"NM_001298083.1",0.702055407167446,1.662227563186,4.21249523324718,0.394594526794201,0.693142153429835,NA
"NM_078527.3",47.5815234997801,0.262024707958813,0.569663571941084,0.459963952172657,0.645542095145708,0.864120574667282
"NM_167149.2",1.62073351424196,-1.5961917134631,2.59374209405021,-0.615401090619076,0.538289871340966,NA
"NM_167150.2",0.29921235287593,0.432246009339612,4.85690650680298,0.0889961560376285,0.929084965036887,NA
"NM_001382047.1",2.12287635591552,-3.23843676939131,2.56110582086222,-1.26446816176501,0.206062041288793,NA
"NM_167152.2",0.702266618667004,-4.19112817475204,4.77752264340432,-0.877259719645321,0.380345585453188,NA
"NM_078528.3",9.25202695480216,-1.60469816396714,1.14308403249781,-1.40383219286218,0.160368825111161,0.413659490992472
"NM_001258649.2",0.801143983049932,1.85278582017742,3.93520637743268,0.470823037592802,0.637767111604445,NA
"NM_132241.2",26.131016436131,-1.81797855499801,0.720950776708462,-2.52164033070064,0.0116809073752057,0.0614958707614589
"NM_001298086.1",2.70134655187341,3.60639347173608,2.48903230832152,1.44891388499816,0.147361633038877,NA
"NM_001298087.1",16.8981484617928,-1.08355882735857,0.858424802046807,-1.26226412001955,0.206853762937112,0.485058127879066
"NM_132247.4",99.5075329760491,-0.00735918857756821,0.422659414885412,-0.0174116281771775,0.98610823261834,0.994868609026944
"NM_001258651.2",1.8356360409976,-0.437111025599571,2.57422024338311,-0.169803274107233,0.865164851959426,NA
"NM_001258650.2",28.1873127825616,-0.0369631233439049,0.705721353124672,-0.0523763709008462,0.958228801558225,0.984714347922301
"NM_167155.3",1.40453323733401,-5.21906855578067,3.59921857099823,-1.45005601989133,0.147042898083395,NA
"NM_001298088.1",4.12842979930602,-2.01658398669176,1.76849668270974,-1.14028146414269,0.254169057590982,0.548090155789195
"NM_001298089.1",48.9672930380861,-2.27830171841474,0.570560972647858,-3.99309070832799,6.52176051496849e-05,0.000698982324775251
"NM_132250.4",36.6954627614707,-0.00644971673528092,0.623356333249366,-0.0103467573701554,0.991744629337228,0.996736632505032
"NM_001298090.1",0.398949803834573,0.847204231403135,4.83896758856895,0.175079542463661,0.861017132731974,NA
"NM_132252.5",29.3402801261972,-0.202902700780928,0.684085701591591,-0.296604212467612,0.766768694443339,0.917976911335563
"NM_167157.2",100.700644514374,-3.21036701800079,0.417929470913752,-7.68159998619315,1.57113780255916e-14,6.09352798100464e-13
"NM_132253.2",2.20460592230867,3.31315053354048,2.6905575423054,1.23139924771934,0.218173578202043,NA
"NM_001103440.2",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_001103442.2",2.82384522443021,-3.68876166956691,2.31881839155294,-1.59079369173733,0.11165601310142,0.323561788736342
"NM_176712.3",2.42208870879145,-1.91485133114792,2.16507927575744,-0.884425504686438,0.376466560057018,NA
"NM_132259.3",0.598424705751859,1.43208111455321,4.82096015393615,0.297053090842074,0.766425976774398,NA
"NM_132260.3",86.9931773973966,0.206351190921185,0.430268762169264,0.479586735232265,0.631521280307529,0.858249968116282
"NM_206658.4",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_206660.2",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_132264.3",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_001382017.1",1.00277672169525,-1.12355292623229,3.417778379419,-0.328737794409971,0.742353884770976,NA
"NM_001272414.1",0.802652944701805,-2.72875329199474,4.17337541214319,-0.653848030075353,0.513209718971381,NA
"NM_001272415.1",8.8511798424074,-0.999022045963173,1.23287938972403,-0.810316121990483,0.417758511750114,0.712926918912587
"NM_001169239.2",28.1315232339812,0.143971026534775,0.700002856517664,0.205672055755593,0.837047088152387,0.946177062789984
"NM_132267.5",69.7477840758267,-0.487656930434815,0.463833002582699,-1.05136315811825,0.293091829844495,0.588475998022969
"NM_001272419.2",5.81178321614539,-0.552527017882108,1.62074045380157,-0.340910240492927,0.733171155339639,0.903230881007659
"NM_001298094.1",0.200123776993444,-0.148311874169828,4.89226781141807,-0.0303155673169982,0.975815381355459,NA
"NM_167166.4",0.0997374509586432,-1.1496712035676,4.99724727780856,-0.230060899462187,0.818044447683655,NA
"NM_001298095.2",0.200123776993444,-0.148311874169828,4.89226781141807,-0.0303155673169982,0.975815381355459,NA
"NM_132271.5",27.4532017131507,-1.29414825989915,0.709513460131663,-1.82399395165667,0.0681529866369606,0.233742924951345
"NM_080342.4",271.087357975908,2.00383695095555,0.354238641429133,5.65674298792279,1.54272512298455e-08,3.21113171351725e-07
"NM_001272426.1",0.902390395660448,-1.71526332837799,3.59505840336203,-0.477116957758992,0.633278839917521,NA
"NM_001272424.2",0.200772652069601,-0.14406464189571,4.89195516890421,-0.0294492972485641,0.976506256316315,NA
"NM_132274.3",117.511259784707,1.14810330203537,0.412477966116033,2.78342941041461,0.00537875653973873,0.0330260552457079
"NM_132276.3",38.5572159556898,0.432830322367492,0.613842999952489,0.705115676811485,0.480738251321486,0.764070034492048
"NM_001258653.1",0.401545304139202,0.856114338591623,4.83863554162115,0.176933007503348,0.859561011389544,NA
"NM_001272431.1",0.801143983049932,1.85278582017742,3.93520637743268,0.470823037592802,0.637767111604445,NA
"NM_206668.3",3.70973669717703,-0.329290616776781,1.95366207453864,-0.168550447422973,0.866150259993736,0.956918189442878
"NM_167170.2",0.49998500494553,1.1726871738113,4.80001912370114,0.244308854525371,0.806991626303868,NA
"NM_167169.2",0.617956792546714,-2.52816820594586,4.59097292501296,-0.550682447324327,0.581851379215925,NA
"NM_001258655.1",0.1003863260348,-1.14493925386454,4.9969068888957,-0.229129595432099,0.818768191446626,NA
"NM_206669.2",2.73586859993002,0.633205153236767,2.2055901879118,0.287091027475177,0.774042622174962,0.921404083053851
